accountID,Home Address,Company Name,Company Address
A985156996469179,"['No. 68', 'Sukriti Society', 'Amloh', 'Punjab']",AGRI GRACE FARMS INDIA PRIVATE LIMITED,"First Floor, Saptagiri Complex, Karajikatte Road, Near KSRTC BUS STAND,     KOLAR   KA IN 560101"
A914800529456895,"['No. 42', 'Vandana Society', 'Anantapur', 'Andhra Pradesh']",AGRI BUSINESS DEVELOPMENT SOLUTIONS PRIVATE LIMITED,NO.443 SATYASAI 1 FLOOR 4TH MAIN 12 CROSS W.O. CHORD ROAD 11 STAGE     BANGALORE Bangalore KA IN 560086
A1055520526766620,"['No. 10', 'Lakshya Society', 'Krishnanagar', 'West Bengal']",LIGHTHOUSE ORGANIC FOODS PRIVATE LIMITED,# 54 MIG KHB COLONY 5TH BLOCK KORAMANGALA     BANGALORE   KA IN 560095
A914800314421155,"['No. 1', 'Aaradhana Apt.', 'Chengam', 'Tamil Nadu']",PNP AGROTECH PRIVATE LIMITED,# 121 10TH FLOOR DICKENSON ROAD     BANGALORE Bangalore KA IN 560042
A1055520947916120,"['No. 63', 'Paaras Bunglow', 'Pooth Khurd', 'Delhi *']",HARSHA AGRIFARMS PRIVATE LIMITED,"NO.638/A, 3RD CROSS,1ST MAIN DR.RAJKUMAR ROAD, RAJAJI NAGAR 2ND STAGE     BANGALORE Bangalore KA IN 560010"
A914800214547031,"['No. 6', 'Bhavan Apt.', 'Koraput', 'Orissa']",DESHI KRISHI FARM ESTATE INDIA PRIVATE LIMITED,"9TH, CROSS, GAJANANA NAGAR, HEGGANAHALLI CROSS,     BANGALORE Bangalore KA IN 560091"
A844428165585976,"['No. 88', 'Sukriti Apt.', 'Sholingur', 'Tamil Nadu']",ADHI FARM ESTATES (INDIA) PRIVATE LIMITED,"SRI SAI ARCADE, #54, 3rd 'B' CROSS, NAGARABHAVI MAIN ROAD, BHYRAVESHWARA NAGAR     BANGALORE Bangalore KA IN 560072"
A319927191174464,"['No. 94', 'Ekta Society', 'Ranipettai', 'Tamil Nadu']",FUTURE WAY FARMS AND ESTATES INDIA PRIVATE LIMITED,"4C-420, 5TH MAIN ROAD EAST OF NGEF LAYOUT, RAMAMURTHYNAGAR SUB DIVISION     BANGALORE   KA IN 560016"
A985157125414761,"['No. 22', 'Ekta Bunglow', 'Jata Chhapar', 'Madhya Pradesh']",AGRINET FOODS AND BEVERAGES PRIVATE LIMITED,"1/5 Banaswadi Main Road, opp. Old ITC Factory Cooke Town,     Bangalore Bangalore KA IN 560005"
A844427079319564,"['No. 14', 'Rachna Society', 'Charkhari', 'Uttar Pradesh']",VERIZON AGRI-EXPORTS PRIVATE LIMITED,"# 58, ""KRISHNA"" , CHETANA COLONY , VIDYANAGAR     HUBLI Dharwad KA IN 580021"
A1055520536805880,"['No. 18', 'Chaman Society', 'Chanderi', 'Madhya Pradesh']",TERRAMILL ECO FARMS PRIVATE LIMITED,"No: 32, Mother Theresa Memorial School Varanasi Maragondanahalli Road, Ramamurthy Nagar,     Bangalore   KA IN 560036"
A1829581298383480,"['No. 12', 'Ronak Bunglow', 'Zirakpur', 'Punjab']",BLUE JERCY FARMS PRIVATE LIMITED,"Flat No.5, Cresent Enclave, Building No.5, M.E.S.Pipe Line Road, Gokul     Bangalore Bangalore KA IN 560054"
A844427135015560,"['No. 76', 'Gokul Society', 'Modasa', 'Gujarat']",SAI SRI ECO PLATES PRIVATE LIMITED,"NO.610. 'C' Main, 4th Block, Jayanagar,,     Bangalore Bangalore KA IN 560011"
A985156514384534,"['No. 5', 'Vandana Bunglow', 'Wardha', 'Maharashtra']",ORIENT RACING BLOODSTOCK PRIVATE LIMITED,"No. 02, 2nd Floor, 13th Cross, Margosa Road Malleshwaram     Bangalore Bangalore KA IN 560003"
A914800144372598,"['No. 81', 'Arpitam Society', 'Barua Sagar', 'Uttar Pradesh']",LOWES TCI TISSUE CULTURE (INDIA) PRIVATE  LIMITED,"J-004, Mantriwoodlands, Arekere Gate, Bannerghatta Road,     BANGALORE   KA IN 560076"
A1688852594479090,"['No. 82', 'Nilaya Society', 'Vadakkuvalliyur', 'Tamil Nadu']",NANDI VALLEY HORTITECH PRIVATE LIMITED,"NO. GC, ALSA GLENRIDGE 32, LANGFORD ROAD     BANGALORE   KA IN 560025"
A844427673313522,"['No. 67', 'Bhavan Society', 'Baloda Bazar', 'Chhattisgarh']",PRESCIENT BUSINESS PRIVATE LIMITED,"No 40 & 50 Road, Muneshwara Layout, Laggere     Bangalore Bangalore KA IN 560058"
A844428076694542,"['No. 64', 'Aashirvad Apt.', 'Karivali', 'Maharashtra']",KAUSTUBHA AGRO & DAIRY TECHNOLOGY PRIVATE LIMITED,"Ele Pete, Main road Huvinahadagali     Huvinahadagali Bellary KA IN 583219"
A1688852653719530,"['No. 64', 'Santushti Society', 'Siwan', 'Bihar']",SAMBHARA FARMING PRIVATE LIMITED,"#263, 3rd floor, 21st Main, 3rd Cross, BTM 2nd Stage, 1st Phase,     Bangalore Bangalore KA IN 560076"
A1688853692762860,"['No. 98', 'Santushti Bunglow', 'Dwarka', 'Gujarat']",SHRI PRADHITH ECO VENTURES PRIVATE LIMITED,"No 203 ,Mytri Towers-B, 4th Cross, JP Nagar, 7th Phase,Venkatadri Layout, Doresanipalya,     Bangalore Bangalore KA IN 560076"
A1055521425477880,"['No. 59', 'Shubham Society', 'Manmad', 'Maharashtra']",ALTUS AGRO PRIVATE LIMITED,"No.27, PANCHAJANYA, CRESCENT ROAD CROSS HIGH GROUNDS     BANGALORE   KA IN 560001"
A985156989850478,"['No. 66', 'Nikunj Apt.', 'Sithurajapuram', 'Tamil Nadu']",PROMILK DAIRY PRODUCTS PRIVATE LIMITED,"No.27, PANCHAJANYA, CRESCENT ROAD CROSS HIGH GROUNDS     BANGALORE Bangalore KA IN 560001"
A1829581116082740,"['No. 54', 'Bhavan Apt.', 'Bajva', 'Gujarat']",GREEN OBJECT INDIA PRIVATE LIMITED,"#18, RATHNA COMPLEX, 1ST FLOOR, TANK BUND ROAD SBM COLONY, BRINDAVAN NAGAR     BANGALORE   KA IN 560054"
A985156016940460,"['No. 15', 'Khubsoorat Bunglow', 'Balurghat', 'West Bengal']",PKRK AGRO PRIVATE LIMITED,"Flat No.101, Himagiri Homes, H.No.131/1-A/6, 18th B Main, J.P.Nagar II-Phase     Bangalore Bangalore KA IN 560078"
A1055521510350750,"['No. 69', 'Nilaya Society', 'Bhowrah', 'Jharkhand']",TIERRA FARM ASSETS COMPANY PRIVATE LIMITED,"No. 325/1, 14th Main, 5th Cross, R.M.V Extension Sadashiv Nagar,     Bangalore Bangalore KA IN 560080"
A2181420339912090,"['No. 74', 'Shivam Bunglow', 'Debagarh', 'Orissa']",SOUTH HILLS AGRO PRIVATE LIMITED,"1, 3rd Floor, Diamond Corner Deshpande Nagar     Hubli Dharwad KA IN 580029"
A914800205813470,"['No. 96', 'Vatika Society', 'Sriramapuram', 'Tamil Nadu']",HASIRU HONNU ENTERPRISES PRIVATE LIMITED,"NO.57, VISHWANATHA RAO ROAD MADHAVA NAGAR     BANGALORE   KA IN 560001"
A914800995135614,"['No. 75', 'Aashirvad Bunglow', 'Nagari', 'Andhra Pradesh']",SUNSTAR AGROCARE ESTATES PRIVATE LIMITED,NO 73 PALEGARARA  STREET ANEKAL BANGALORE URBAN     BANGALORE Bangalore KA IN 562106
A1759220810659620,"['No. 96', 'Chayaa Society', 'Firozpur Cantt.', 'Punjab']",SRINIDHI AGRI BIO PRODUCT (INDIA) PRIVATE LIMITED,"NO. 32, SRINIDHINILAYA, I MAIN, MUDALAPALYA CIRCLE SVG NAGAR, VIJAYANAGAR     BANGALORE Bangalore KA IN 560072"
A914800287001229,"['No. 82', 'Abhinava Bunglow', 'Bakani', 'Rajasthan']",GAHLOTH INTEGRATED AGRI PRIVATE LIMITED,#344 KALYAN NAGAR (NEAR GAITRI APARTMENTS) HENNUR CROSS     BANGALORE Bangalore KA IN 560043
A914800981286094,"['No. 93', 'Paaras Society', 'Neemuch', 'Madhya Pradesh']",SREE NANDISHWARA ENTERPRISES PRIVATE LIMITED,"Khata No. 8-51, Door No. 51,First Floor, Basaveshwara Bazar, Hagaribommanahalli     Bellary Bellary KA IN 583212"
A844427115492598,"['No. 75', 'Kalpna Society', 'Mohammadi', 'Uttar Pradesh']",NIDHI HI-TECH AGROW TECHNOLOGIES PRIVATE  LIMITED,"No.6, 15th Cross, Mahalakshmipuram,     Bangalore Bangalore KA IN 560086"
A1055521282809800,"['No. 37', 'Arpitam Bunglow', 'Khowai', 'Tripura']",LEGACY GLOBAL AGRI PRODUCTS PRIVATE LIMITED,"No. 333, 1ST FLOOR, NOVA MILLER, THIMMAIAH ROAD     BANGALORE Bangalore KA IN 560052"
A844427453019471,"['No. 24', 'Aaradhana Society', 'Bachhrawan', 'Uttar Pradesh']",BHANSALI AGRO INDUSTRIES PRIVATE LIMITED,"No. 23, 3rd Cross Lalbaugh Raod     Bangalore   KA IN 560023"
A1899945936342480,"['No. 1', 'Abhinava Bunglow', 'Anandpur Sahib', 'Punjab']",FRENZY EMU FARM & HATCHERIES PRIVATE LIMITED,"V S Raju Road,Maruthi Temple Complex 1st Floor,Shop No 15     Bangalore Bangalore KA IN 560055"
A985157105701412,"['No. 42', 'Aashirvad Bunglow', 'Jalalabad', 'Uttar Pradesh']",GREEN DECCAN AGRO VENTURES PRIVATE LIMITED,"C/O S.B.Odeyar Memorial Hospital Gokak Road, TQ. Raibag     HARUGERI   KA IN 591220"
A985156518128372,"['No. 36', 'Vaikuntha Bunglow', 'Bajala', 'Karnataka']",NALKNAD PLANTATIONS PRIVATE LIMITED,"""EMPRESS"" KADRI TEMPLE NEW ROAD KADRI     MANGALORE Uttara Kannada KA IN 575004"
A564049466193814,"['No. 99', 'Apoorva Society', 'Panna', 'Madhya Pradesh']",SHREE VARDHAMAN FLOUR PRODUCTS PRIVATE LIMITED,"#22,Basaveshwara layout, 2ND STAGE,, Chandra LAYOUT     Bangalore Bangalore KA IN 560040"
A1055521384067750,"['No. 56', 'Santushti Society', 'Sijua', 'Jharkhand']",NESAR AGRI-BIOTECH PRIVATE LIMITED,"Malladihalli Village, Behind Amrutha Bindu Petrol Bunk, Holalkere     Chitradurga Chitradurga KA IN 577531"
A1899947009495910,"['No. 77', 'Kadamb Bunglow', 'Nongthymmai', 'Meghalaya']",APOLLO MILK PRODUCTS PRIVATE LIMITED,"DOOR NO 98, MUKTI VINAYAKA LAYOUT 2ND MAIN ROAD, ANANDAPURA, WARD NO- 52     BANGALORE Bangalore KA IN 560036"
A914800940805398,"['No. 60', 'Chaman Bunglow', 'Faridkot', 'Punjab']",TAKII SEEDS INDIA PRIVATE LIMITED,"Plot no. 2-R, Obadenahalli KIADB Industrial Area, Doddaballapur 3rd Phase, Kasaba Hobli,     Doddaballapura Taluk Bangalore Rural KA IN 561203"
A1688852421366940,"['No. 24', 'Abhilasha Apt.', 'Jalesar', 'Uttar Pradesh']",JEEVANROY AGRO FARM AND ESTATE (INDIA) LIMITED,"Survey No.3838/A, 950/1-4, 3812/A Neharu Circle Main Road, Hiriyur     Hiriyur Chitradurga KA IN 577598"
A309406427515974,"['No. 59', 'Apoorva Apt.', 'Vijayawada', 'Andhra Pradesh']",ASNR AGRO FARMS AND PRODUCTS PRIVATE LIMITED,"NO.7-41, BENDEBEMBALLI VILLAGE, SHAHAPUR TALUK,     YADGIR Gulbarga KA IN 585223"
A914801116929782,"['No. 74', 'Lakshya Society', 'Magam', 'Jammu & Kashmir']",BKG AGROTECH PRIVATE LIMITED,"No.2198, BKG House, 14th Ward KHB Colony     Sandur Bellary KA IN 583119"
A844427997982483,"['No. 9', 'Aaradhana Society', 'Perungudi', 'Tamil Nadu']",ANAND ANIMAL HEALTH PRIVATE LIMITED,"No. 243, Flat No,A 408,SAI SRI PRIDE 3rd Floor, Flower Garden Rd,Babusapalya Kalyan Nagar Post,     Bangalore Bangalore KA IN 560043"
A844427959992404,"['No. 63', 'Aalya Society', 'Saravanampatti', 'Tamil Nadu']",NEW WAY AGRO FARM ESTATES INDIA PRIVATE LIMITED,"Shop F 01, TMR Building, Sy no 78, Chandapura Circle, Hosur Main Road,     Bangalore Bangalore KA IN 560099"
A1759220972776520,"['No. 35', 'Navita Apt.', 'Ayodhya', 'Uttar Pradesh']",MANTHRALAYA RAGHAVENDRA SWAMY AGRO FARMS  PRIVATE LIMITED,"1 st FLOOR ROOM NO. 1 DOOR NO. #193 WARD NO. 18, VII CROSS LEFT, M.V. NAGAR KAPPAGAL ROAD     BERLLARY Bellary KA IN 583103"
A1899946947604190,"['No. 13', 'Kadamb Apt.', 'Ailum', 'Uttar Pradesh']",FLEURI SERENE PRIVATE LIMITED,"No.02, 1st Floor, 13th Cross, Margosa Road, Malleshwaram     Bangalore Bangalore KA IN 560003"
A985156251485385,"['No. 91', 'Abhinava Society', 'Srinagar', 'Uttaranchal']",NEMAKAL ANJANEYA SWAMY AGRO INDUSTRIES PRIVATE LIMITED,"1ST FLOOR ROOM NO, 2 DOOR NO. # 193 WARD NO. 18 VII CROSS LELFT, KAPPAGAL ROAD     BELLARY Bellary KA IN 583103"
A844427990851041,"['No. 21', 'Nikunj Apt.', 'Srikalahasti', 'Andhra Pradesh']",SIRSI AGRO PLANTATIONS PRIVATE LIMITED,"KHAN MANZIL, NEAR PATEL SAW MILL KELAGINA GUDDADMANI, HUBLI ROAD     SIRSI   KA IN 581402"
A914800552218616,"['No. 53', 'Uttam Society', 'Borgolai Grant No.11', 'Assam']",JAIVEER NATURAL AGRI TEX PRIVATE LIMITED,"SRI VENKATA NIVASA, # 224-SE, 27TH MAIN, 7TH CROSS NISARGA LAYOUT, BUKKASAGARA VILLAGE, JIGANI     BANGALORE Bangalore KA IN 560105"
A1899946104256190,"['No. 6', 'Kuteer Bunglow', 'Komalapuram', 'Kerala']",APPOLO AGRO FARMS & ESTATE PRIVATE LIMITED,"D M Palya N H 4, SHIRA GATE     TUMKUR Tumkur KA IN 572101"
A844428053261946,"['No. 77', 'Aadarsh Apt.', 'Sahjanwa', 'Uttar Pradesh']",BCK PLANTATIONS PRIVATE LIMITED,"#72, CUNNINGHAM ROAD       BANGALORE Bangalore KA IN 560052"
A1055521274795390,"['No. 1', 'Ganesh Bunglow', 'Babua Kalan', 'Jharkhand']",GOLDENSANDS AGROTECH INDIA PRIVATE LIMITED,"L 302/303, 3RD FLOOR, BLOCL 'L' PURVA PAVILION HEBBAL KEMAPURA     BANGALORE Bangalore KA IN 560024"
A1055520561182690,"['No. 69', 'Kuteer Bunglow', 'Bamhani', 'Madhya Pradesh']",LAYOLA AGRI SCIENCES INDIA PRIVATE LIMITED,"H.NO.12-6-171/20A,OPP: OPEC HOSPITAL SAFETY COMPLEX,RAICHUR     RAICHUR Raichur KA IN 584102"
A1055521474233180,"['No. 95', 'Aalya Society', 'Lakhipur', 'Assam']",FUTURELIVES AGRI FARMS PRIVATE LIMITED,"NO. 2518, 2ND FLOOR, 100FT ROAD, BESIDE MAHADESHWARA GAS AGENCY,     MANDYA Mandya KA IN 571401"
A1688852120303970,"['No. 58', 'Arpan Apt.', 'Polichalur', 'Tamil Nadu']",HASIRU CONSULTANTS AND MARKETING PRIVATE  LIMITED,"NO. 11, SRI BRINDAVANA THARAHUNASE POST, JALA HOBLI     BANGALORE Bangalore KA IN 562157"
A985156400062055,"['No. 57', 'Kuteer Bunglow', 'Lalganj', 'Uttar Pradesh']",DESI SEED PRODUCER COMPANY LIMITED,"No. 774, 5th Main 2nd Cross, Vijayanagar     Bangalore Bangalore KA IN 560040"
A914801017576707,"['No. 74', 'Aaradhana Bunglow', 'Achipatti', 'Tamil Nadu']",MCN FARM FRESH PRIVATE LIMITED,"No.2253, MCN COMPLEX, KODIGEHALLI MAIN ROAD, SAHAKARNAGARA POST,     BANGALORE Bangalore KA IN 560092"
A914801118746144,"['No. 41', 'Chaman Bunglow', 'Akbarpur', 'Uttar Pradesh']",BHUMIKA MILK PRODUCTS PRIVATE LIMITED,"No.108, Ist Floor, Mota Chambers Miller Road, Vasanthnagar     BANGALORE Bangalore KA IN 560052"
A914801140865845,"['No. 46', 'Vatika Apt.', 'Chhawla', 'Delhi *']",EMPOWER AGRO PRODUCTS & SERVICES PRIVATE  LIMITED,"H.NO.3394, UDAYAGIRI, 3RD CROSS,     MANDYA Mandya KA IN 571401"
A844427780830210,"['No. 74', 'Gokul Apt.', 'Keeranur', 'Tamil Nadu']",AKSHATHA SHEEP FARMS INDIA PRIVATE LIMITED,"# 150/3, 3RD FLOOR, J.N.R.T MANSION B.B. ROAD, YELAHANKA     BANGALORE Bangalore KA IN 560064"
A844428087868757,"['No. 5', 'Atulyam Society', 'Bhinga', 'Uttar Pradesh']",PACIFC BIO AGRO PRIVATE LIMITED,"NO.47, 15TH CROSS, MALLESWARAM,       BANGALORE Bangalore KA IN 560003"
A1055521125752610,"['No. 72', 'Pavitra Apt.', 'Indragarh', 'Rajasthan']",QTLOMICS TECHNOLOGIES PRIVATE LIMITED,"No.2/5, 1st Floor, Dhalia Building, 80 Feet Road, Poojari Layout, RMV 2nd Stage, Sanjaynagar     Bangalore Bangalore KA IN 560094"
A844428022640757,"['No. 20', 'Nilaya Apt.', 'Parvathipuram', 'Andhra Pradesh']",CAMSON AGRO PRODUCTS PRIVATE LIMITED,"Survey Number 75 and 129, Madagondanahalli Village Maddhure Hobli, Doddaballapur     Bangalore Bangalore Rural KA IN 561203"
A985157115171567,"['No. 59', 'Ronak Society', 'Antari', 'Madhya Pradesh']",GOLDEN TULIP FLORITECH PRIVATE LIMITED,"A-304, Spring Fields Apartment Bellandur Gate, Sarjapur Road     Banaglore Bangalore KA IN 560102"
A1055521343158130,"['No. 88', 'Pavitra Society', 'Anklav', 'Gujarat']",NISARGA FARMERS PRODUCER COMPANY LIMITED,"258,MUNNALLI ALAND     GULBARGA Gulbarga KA IN 585302"
A388748852715481,"['No. 33', 'Darpan Society', 'Daund', 'Maharashtra']",BHAGYAJYOTHI AGRICULTURE PRIVATE LIMITED,"Maruthi Nagara Srinivasapura, Srinivasapura Taluk     Kolar Kolar KA IN 563135"
A844428050809223,"['No. 58', 'Chayaa Apt.', 'Ramgarh', 'Rajasthan']",KALPATHARU COCONUT PRODUCER COMPANY LIMITED,"GODOWN NO.D3, APMC YARD DABBEGHATTA ROAD     TURUVEKERE Tumkur KA IN 572227"
A1759220799359710,"['No. 70', 'Arpitam Society', 'SGM', 'Rajasthan']",KALKERI FARMERS SERVICES PRODUCER COMPANY LIMITED,"HOUSE NO.538, ASHKI VILLAGE, SINDAGI TALUK,     ASHKI Bijapur KA IN 586118"
A985157121376685,"['No. 70', 'Nikunj Apt.', 'Kasipalayam (G)', 'Tamil Nadu']",JALWAD FARMERS SERVICES PRODUCER COMPANY  LIMITED,"H.NO.547, JALWAD VILLAGE SINDAGI TALUQ, BIJAPUR DISTRICT     JALAWAD Bijapur KA IN 586120"
A1759221533553720,"['No. 24', 'Khubsoorat Society', 'Devgadbaria', 'Gujarat']",GRO-ORG VENTURES PRIVATE LIMITED,"456A, Vasundhara Layout Ananthnagar, Phase-3, Electronic City     Bangalore Bangalore KA IN 560100"
A1759221156078890,"['No. 68', 'Aadarsh Apt.', 'Jhumpura', 'Orissa']",ARJATE FARMS PRIVATE LIMITED,"No.194, 7th Main, 20th B Cross, CQAL Layout, Sahakarnagar     Bangalore Bangalore KA IN 560092"
A844427202379806,"['No. 74', 'Kadamb Bunglow', 'Dholka', 'Gujarat']",KEF ORGANICS INDIA PRIVATE LIMITED,"No 34, Ground Floor, Embassy Diamante Vittal Mallya Road     Bangalore Bangalore KA IN 560001"
A1055520442014050,"['No. 76', 'Arpitam Bunglow', 'Bilsanda', 'Uttar Pradesh']",ETG AGRI INDIA PRIVATE LIMITED,"NO. 22, (619/1), 2ND FLOOR, 4TH CROSS, 5TH MAIN DR. SHIVARAMA KARANTH ROAD, HANUMANTH NAGAR     BANGALORE Bangalore KA IN 560019"
A914800609309158,"['No. 7', 'Vandana Apt.', 'Lasalgaon', 'Maharashtra']",GLOBAL FLORITECH PRIVATE LIMITED,"#2, Sy No.62/6, Opp Oxford School, Next to Madura Garments Co, Parappana Agrahara, Electronic City,     Bangalore Bangalore KA IN 560100"
A1055521513215990,"['No. 4', 'Hemprabha Society', 'Narasaraopet', 'Andhra Pradesh']",KRISHIKABANDHU FARMERS PRODUCER COMPANY LIMITED,"50, TELAKUNI VILLAGE ALAND TALUK     GULBARGA Gulbarga KA IN 585302"
A844427981042055,"['No. 16', 'Abhinava Apt.', 'Bhavani', 'Tamil Nadu']",AALGRO FOODS PRIVATE LIMITED,"B-2,Safal Market,Khajisonnenahalli Village, Whitefield -Hoskote Highway     Bangalore Bangalore KA IN 560067"
A914801048935238,"['No. 35', 'Vaikuntha Bunglow', 'Sahibabad Daulat Pur', 'Delhi *']",USHAMADAN FARMS PRIVATE LIMITED,"#41, I Main, II Cross, MTHF Opp.R.T.Nagar Post Offc, RT.Nagar, Bangalore North     BANGALORE Bangalore KA IN 560032"
A1055521120095240,"['No. 44', 'Ronak Apt.', 'Shivli', 'Uttar Pradesh']",DOLPHIN CROP TECHNOLOGIES INDIA PRIVATE LIMITED,"162/21, 5TH CROSS, WILSON GARDEN     BANGALORE Bangalore KA IN 560027"
A363941209821024,"['No. 2', 'Aaradhana Bunglow', 'Mohan', 'Uttar Pradesh']",ENESSEN ESTATE HOLDINGS PRIVATE LIMITED,"Level 3 & 4, Embassy Diamante No.34, Vittal Mallya Road     Bangalore Bangalore KA IN 560001"
A914801107951353,"['No. 34', 'Sukriti Apt.', 'Jalalabad', 'Uttar Pradesh']",POLLEN SEEDS PRIVATE LIMITED,"NO. 21, 2ND A CROSS, BYRAVESHWARA NAGAR, NEAR PIPE LINE FACTORY, LAGGERE,     BANGALORE Bangalore KA IN 560058"
A914800651632295,"['No. 64', 'Rachna Apt.', 'Hebbagodi', 'Karnataka']",VARALAKSHMI DAIRY FARMS PRIVATE LIMITED,"# 77/1B, KASABA HOBLI SRIRAMAPURA, NEAR NKC PHARMACY     MYSORE Mysore KA IN 570008"
A914800409487014,"['No. 65', 'Bhavan Bunglow', 'Kombai', 'Tamil Nadu']",KALPAVRUTTA COCONUT PRODUCER COMPANY LIMITED,"GAVIRANGA FARMING HOUSE, GAVIRANGAPURA BOMMANAPALYA ROAD, SRIRAMPURA     HOSADURGA TALUK Chitradurga KA IN 577542"
A1759220767424060,"['No. 45', 'Vandana Bunglow', 'Bilariaganj', 'Uttar Pradesh']",PRIMELAND AGRI PRODUCTS PRIVATE LIMITED,"D.No: 17-23-1609/6A ""Metalco plaza Commercial Complex"", Highland     Mangalore Dakshina Kannada KA IN 575002"
A844427633710830,"['No. 39', 'Sukriti Bunglow', 'Yadagirigutta', 'Andhra Pradesh']",GARUDA NATURAL PRIVATE LIMITED,NO 59 80 FEET ROAD 5TH BLOCK BHUVANESHWARI NAGAR     BENGALURU Bangalore KA IN 560085
A564049495121394,"['No. 50', 'Samridhi Bunglow', 'Jevargi', 'Karnataka']",SAMBRAM AGRO FARMS PRIVATE LIMITED,"2nd Main, 8th Cross S S Puram     Tumkur Tumkur KA IN 572102"
A844427758317524,"['No. 31', 'Abhilasha Society', 'Jagdalpur', 'Chhattisgarh']",HIGROVET NUTRITIONS PRIVATE LIMITED,"No.302, 11th Stage, BEML Layout 3rd Stage, R R Nagar     Bangalore Bangalore KA IN 560098"
A1055521396753360,"['No. 72', 'Kuteer Bunglow', 'Hatti Gold Mines', 'Karnataka']",FRESHGREEN AGRO EXPORTS PRIVATE LIMITED,"#55, ITTAMADU EXTENSION, 1ST MAIN, 6TH CROSS 5TH BLOCK, BSK 3RD STAGE, 3RD PHASE     BANGALORE Bangalore KA IN 560085"
A1055520524387150,"['No. 82', 'Lakshya Bunglow', 'Bhiwani', 'Haryana']",AGRI4CULTURE SOLUTIONS PRIVATE LIMITED,#43 11th Cross Road Malleshwaram Main Road Vyalikaval Kodandaramapura     Bangalore Bangalore KA IN 560003
A985156967937794,"['No. 79', 'Lakshya Society', 'Bhikhi', 'Punjab']",INTEGRITY MANIFEST ORGANIC CERTIFICATION  PRIVATE LIMITED,"No. 4D4, Malnad Regency, Kaggadasapura Main Road Vigyan Nagar     Bangalore Bangalore KA IN 560075"
A914801100863624,"['No. 75', 'Navitalaya Society', 'Dimapur', 'Nagaland']",DELTA NURSERY AND AGRICULTURE PRIVATE LIMITED,"No.56, 40th Cross, 8th Block Jayanagar,     Bangalore Bangalore KA IN 560070"
A1055520511617090,"['No. 67', 'Samridhi Apt.', 'Chikrand', 'West Bengal']",SANMARG AGRO FOODS PRIVATE LIMITED,"no.453, ward no. 7 Nadaf Galli,     Bagalkot Bagalkot KA IN 587101"
A985156135803300,"['No. 73', 'Aaradhana Bunglow', 'Kolvi Mandi Rajendra pura', 'Rajasthan']",FLOROSA ELITE AGRO PRIVATE LIMITED,"# 99, Kannamangala Farm,Khajisonne Whitefield - Hoskote Highway,     Bangalore   KA IN 560067"
A365179075185931,"['No. 17', 'Navita Apt.', 'Bargur', 'Tamil Nadu']",BASAVAGURU AGRO CARE PRIVATE LIMITED,"117/4 RAMAIAH LAYOUT, PEENYA 2ND STAGE     BANGALORE Bangalore KA IN 560058"
A985156131365846,"['No. 47', 'Pavitra Apt.', 'Kalliasseri', 'Kerala']",SHREYAS AGRO DAIRY PRODUCTS PRIVATE LIMITED,"SF 201, 2ND FLOOR,NANDI  ELIGHT, 15/2,1ST MAIN,ITTMADU MAIN ROAD,BSK,3RD STAGE,     BANGALORE Bangalore KA IN 560085"
A914800470634164,"['No. 33', 'Arpan Bunglow', 'Thadikombu', 'Tamil Nadu']",PEETLLA AGRIBUSINESS PRIVATE LIMITED,"Sindura, 384/A-1, 2nd Block RMV 2nd Stage,     Bangalore Bangalore KA IN 560094"
A1055521128072800,"['No. 5', 'Shivam Bunglow', 'Mundgod', 'Karnataka']",KADAMBA AGRO PRODUCER COMPANY LIMITED,"H. No. 17, KHB COLONY SIRSI, UTTARAKANNADA DISTRICT     UTTARA KANNADA Uttara Kannada KA IN 581401"
A1055520829269360,"['No. 28', 'Santushti Society', 'Pothatturpettai', 'Tamil Nadu']",SRI RAMDAS LIVE STOCK PRIVATE LIMITED,"SURVEY NO.1389, 6 ACRES LAND,CHOWDIKATTE MAIN ROAD ASPATRE KAVALU, RATHMAPURI, HUNSUR     MYSORE Mysore KA IN 571105"
A365660102841982,"['No. 36', 'Kadamb Society', 'Singtam', 'Sikkim']",NC BIOSPHERE TECHNOLOGIES PRIVATE LIMITED,"S NO 2, KH 782, BIDARAHALLI HOBLI VEERGO NGR P.O.     BANGALORE Bangalore KA IN 563131"
A844428114936163,"['No. 25', 'Vaikuntha Apt.', 'Shahpura', 'Madhya Pradesh']",BADAMI PLANTHOUSE PRIVATE LIMITED,"Hara House, #1, 1st Floor, GutteAnjaneya Temple ST Arekempanahalli, Hosur Main Road, Wilson Garden,     Bangalore Bangalore KA IN 560027"
A564049507976005,"['No. 72', 'Anmol Society', 'Vijayapuri', 'Tamil Nadu']",AGRIROCK PLANTHOUSE PRIVATE LIMITED,"Hara House, #1,1st Floor, Gutte Anjaneya Temple ST Hosur Main Road, Wilson Garden     Bangalore Bangalore KA IN 560027"
A914800691971557,"['No. 8', 'Shanti Society', 'Veerapandi', 'Tamil Nadu']",HAMPI PLANTHOUSE PRIVATE LIMITED,"Hara House, #1, 1st Floor, GutteAnjaneya Temple ST Arekempanahalli, Hosur Main Road, Wilson Garden,     Bangalore Bangalore KA IN 560027"
